Retron III-A	PrrC	0.866598597063607
Retron III-A	AbiH	1
Retron III-A	Hydrolase-TM	1
Retron III-A	AbiU	1
Retron III-A	PARIS I	1
Retron III-A	DRT III	0.718793483906943
RM I	Mokosh II	0.298181309195376
Gabija	Argonaute I	0.572108756543667
Retron III-A	BREX III	1
Retron III-A	Hachiman I	0.896428970518512
Retron III-A	Lamassu I	1
Retron III-A	Abi2	0.680756417067459
Retron III-A	BREX II	1
Retron III-A	Druantia I	0.618245436622436
Retron III-A	Argonaute III	1
Retron III-A	Lit	0.204296585900421
Retron III-A	AVAST IV	0.236094466878452
Retron III-A	Hachiman II	1
RM I	PifA	0.588419475252481
Retron III-A	Retron I-C	1
Retron III-A	ApeA	1
Retron III-A	PARIS II	1
Retron III-A	Bunzi	1
Retron III-A	DISARM II	1
Retron III-A	AVAST I	0.507839542498448
Retron III-A	Retron II-A	0.290809329865969
Retron III-A	AbiV	1
Retron III-A	Dpd	1
Retron III-A	GAO_29	1
RM I	CBASS II	0.129800661659521
Retron III-A	Lamassu II	1
Retron III-A	CRISPR IV-A	1
Retron III-A	AbiEii	1
Retron III-A	Gao_Her_DUF	1
Retron III-A	AVAST III	1
Retron III-A	Dnd_FGH	1
Retron III-A	DISARM I	1
Retron III-A	Argonaute_solo	1
Retron III-A	3HP	1
Retron III-A	Azaca	1
RM I	AVAST II	0.467750476818504
Retron III-A	AVAST V	0.610602175762104
Retron III-A	DprA-PRTase	1
Retron III-A	Argonaute II	1
Retron III-A	Dazbog	1
Retron III-A	PbeABCD	1
Retron III-A	BREX V	1
Retron III-A	DUF4238	1
Retron III-A	Retron II	1
Retron III-A	AbiO/Nhi	0.739924561192713
Retron III-A	RADAR	1
RM I	CRISPR I-E	3.96773150780043e-05	0.759501687685421	0.029341923305097
Retron III-A	Retron III	1
Retron III-A	CRISPR II-C	1
Retron III-A	Hachiman	1
CBASS I	Borvo	1
CBASS I	BstA	0.995276682320576
CBASS I	AbiL	0.796786518059206
CBASS I	AbiD	0.940447685706744
CBASS I	Argonaute I	1
CBASS I	AbiE	0.805209479385425
CBASS I	BREX I	0.628368787548655
RM I	Mokosh I	0.00171530547655268	0.000529821738107953	0.000400663467934354
CBASS I	AVAST II	0.665263402202302
CBASS I	AbiH	0.603461275991437
CBASS I	AbiU	0.337603266341172
CBASS I	BREX III	0.667860786929029
CBASS I	Abi2	1
CBASS I	BREX II	1
CBASS I	Argonaute III	0.613382881082807
CBASS I	AVAST IV	0.871684523564488
CBASS I	ApeA	1
CBASS I	Bunzi	0.84101170017554
RM I	PrrC	1.27300641730482e-13	4.54543570754678e-15	1.81262358951115e-14
CBASS I	AVAST I	0.875351502987303
CBASS I	AbiV	1
CBASS I	AbiEii	1
CBASS I	AVAST III	1
CBASS I	Argonaute_solo	1
CBASS I	3HP	0.869810370620141
CBASS I	Azaca	0.727756430570186
CBASS I	AVAST V	1
CBASS I	Argonaute II	1
CBASS I	BREX V	1
RM I	AbiH	0.526793025539346
CBASS I	AbiO/Nhi	0.921503284743796
DRT I	Borvo	0.459631205310179
DRT I	CBASS I	0.545592278034218
DRT I	BstA	1
DRT I	AbiL	0.127288749948718
DRT I	AbiD	0.345213464086117
DRT I	Argonaute I	1
DRT I	CRISPR I-C	1
DRT I	CRISPR I-F	0.221937698090937
DRT I	AbiE	0.467199512422454
RM I	Hydrolase-TM	0.810411194512249
DRT I	BREX I	0.755508350020879
DRT I	CBASS II	0.865613590724276
DRT I	AVAST II	0.0379927159841147
DRT I	CRISPR I-E	2.74965623467713e-09	0.778531729098747	0.0401658751220235
DRT I	AbiH	0.497417696562536
DRT I	AbiU	0.833467492289709
DRT I	BREX III	1
DRT I	Abi2	1
DRT I	BREX II	1
DRT I	Argonaute III	0.921820791483239
RM I	AbiU	0.214718970322018
DRT I	AVAST IV	1
DRT I	ApeA	1
DRT I	Bunzi	1
DRT I	DISARM II	1
DRT I	AVAST I	1
DRT I	AbiV	1
DRT I	CRISPR IV-A	1
DRT I	AbiEii	1
DRT I	AVAST III	1
DRT I	DISARM I	1
RM I	PARIS I	0.0923244191888936
Gabija	CRISPR I-C	0.362456486563848
DRT I	Argonaute_solo	1
DRT I	3HP	1
DRT I	Azaca	0.404182038255199
DRT I	AVAST V	1
DRT I	Argonaute II	1
DRT I	BREX V	1
DRT I	AbiO/Nhi	1
DRT I	CRISPR II-C	1
DRT II	Borvo	0.689183878080831
DRT II	CBASS I	0.74709459422348
RM I	DRT III	0.664495420022443
DRT II	DRT I	0.649569294657347
DRT II	BstA	1
DRT II	AbiL	0.450982794167935
DRT II	AbiD	0.174068536053007
DRT II	Argonaute I	0.566723444984027
DRT II	CRISPR I-C	0.911854124201803
DRT II	CRISPR I-F	0.411452418322079
DRT II	AbiE	0.278920123595079
DRT II	BREX I	0.752864616482753
DRT II	CBASS II	0.712396699988088
RM I	BREX III	0.556952649801853
DRT II	AVAST II	0.954608143185009
DRT II	CRISPR I-E	0.057386218213886
DRT II	AbiH	1
DRT II	AbiU	0.62423750671322
DRT II	BREX III	1
DRT II	Abi2	0.942031851836447
DRT II	BREX II	1
DRT II	Argonaute III	0.469516783429064
DRT II	AVAST IV	1
DRT II	ApeA	1
RM I	Hachiman I	0.222422191418625
DRT II	Bunzi	1
DRT II	DISARM II	0.498046125736673
DRT II	AVAST I	1
DRT II	AbiV	1
DRT II	CRISPR IV-A	1
DRT II	AbiEii	1
DRT II	AVAST III	1
DRT II	DISARM I	0.0954459334493831
DRT II	Argonaute_solo	1
DRT II	3HP	1
RM I	Lamassu I	0.989379331842162
DRT II	Azaca	1
DRT II	AVAST V	0.506156189764909
